Index	Question	Options	Answer	Answer Explanation
171	机长在飞行中遇有紧急情况作出偏离行为的 {{c1::C}}	应当通知地方有关当局||飞行结束后将偏离情况书面告知ATC||在局方要求时应递交书面报告	3	"CCAR-91部第91.5条 民用航空器机长的职责和权限
(b) 在飞行中遇有紧急情况时
(1) 机长必须保证在飞行中遇有紧急情况时，指示所有机上人员采取适合当时情况的应急措施。
(2) 在飞行中遇到需要立即处置的紧急情况时，机长可以在保证航空器和人员安全所需要的范围内偏离本规则的任何规定。
(c) 依据本条(b)款做出偏离行为的机长，在局方要求时，应当向局方递交书面报告。"
172	如CCAR61部授权的执照持有人在理论考试中作弊或发生其他禁止的行为，局方拒绝其任何执照或等级的申请的期限为 {{c1::A}}	三年||半年||视其违规的情节轻重而定	1	"CCAR-61部第61.245条 理论考试中的作弊或其他禁止的行为的处罚
(b) 对于违反本规则第61.37条规定的执照或等级持有人，局方对当事人予以警告，同时撤销相应的执照等级，责令当事人立即停止飞行运行并交回其已取得的相应执照。驾驶员执照等级被撤销之日起三年内，当事人不得申请按照本规则颁发的执照或等级以及考试。"
173	对于伪造、篡改执照或等级证件的行为，局方可对其处以（  ）的处罚。 {{c1::A}}	警告或500元以上 1000元以下罚款||暂扣执照三至六个月||吊销执照	1	依据CCAR61部 61.247条规定：对于伪造，篡改执照或等级证件的行为，由民航地区管理局处以警告或者 500 元以上 1000 元以下罚款。
174	CCAR61部授权的执照持有人受到刑事处罚期间 {{c1::B}}	可以行使所持执照赋予的权利||不得行使所持执照赋予的权利||只能行使有限权利	2	CCAR-61部第61.251条 受到刑事处罚后执照的处理本规则执照持有人受到刑事处罚期间，不得行使所持执照赋予的权利。
175	一般运行和飞行规则由（  ）发布 {{c1::B}}	全国人大常委会||民航局||国务院	2	《一般运行和飞行规则》由中国民用航空局发布。
176	通用航空飞行应具备下列条件：1. 有适航的航空器；2. 有具有相应执照的飞行员；3. 符合相关法律的规定 {{c1::C}}	1、3||1、2||1、2、3	3	根据CCAR91部第 91.9 条规定：任何人不得运行未处于适航状态的民用航空器；第 91.7 条规定：航空器的驾驶员应当根据其所驾驶的航空器等级、在航空器上担任的职位以及运行的性质和分类，符合 CCAR-61 部中规定的关于其执照和等级、训练、考试、检查、航空经历等方面的相应要求，并符合本规则和相应运行规章的要求。根据通用航空飞行管制条例第二条规定：在中华人民共和国境内从事通用航空飞行活动， 必须遵守本条例。
177	"一般运行和飞行规则的颁布目的
①为了维护国家领空主权②为了规范民用航空器的运行③保证飞行的正常与安全 {{c1::B}}"	①②||②③||①②③	2	CCAR-91R2（一般运行和飞行规则）第 91.1 条，为了规范民用航空器的运行，保证飞行的正常与安全，依据《中华人民共和国民用航空法》制定本规则。
178	《一般运行和飞行规则》制定的依据是 {{c1::C}}	国际民航组织附件4||中华人民共和国飞行基本规则||中华人民共和国民用航空法	3	第91.1条 目的和依据：为了规范民用航空器的运行，保证飞行的正常与安全，依据《中华人民共和国民用航空法》制定本规则。
179	"一般运行和飞行规则适用范围
①在中华人民共和国境内（不含香港、澳门特别行政区）实施运行的所有民用航空器
②乘坐按本规则运行的民用航空器的人员
③在中华人民共和国国籍登记的民用航空器在中华人民共和国境外实施运行时 {{c1::C}}"	①③||②③||①②③	3	"CCAR-91部第91.3条 适用范围及术语解释
(a) 在中华人民共和国境内（不含香港、澳门特别行政区）实施运行的所有民用航空器（不包括系留气球、风筝、无人火箭和无人自由气球）应当遵守本规则中相应的飞行和运行规定。对于公共航空运输运行，除应当遵守本规则适用的飞行和运行规定外，还应当遵守公共航空运输运行规章中的规定。
(b) 在中华人民共和国国籍登记的民用航空器在中华人民共和国境外实施运行时，应当遵守本规则G章的规定。
(c) 超轻型飞行器在中华人民共和国境内实施的飞行应当遵守本规则O章的规定，但无需遵守其他章的规定。
(d) 乘坐按本规则运行的民用航空器的人员，应当遵守本规则相应条款的规定。
(e) 本规则中所用术语的含义在本规则附件A《术语解释》中规定。"
180	"从起飞至着陆的整个飞行过程中，每个飞行机组成员应当遵守下列要求
①坚守各自飞行岗位②在岗位上时应当系紧安全带③完全遵守管制员指令 {{c1::B}}"	①③||①②||①②③	2	"第91.105条：在值勤岗位上的飞行机组成员 
(a)从起飞至着陆的整个飞行过程中，每个飞行机组成员应当遵守下列要求：
(1) 坚守各自飞行岗位，除非为了履行与该航空器运行有关的职责或出于生理需要必须离开岗位；(2)在岗位上时应当系紧安全带。"
181	关于编队飞行，下列说法正确的是 {{c1::B}}	任何人不得驾驶航空器进行编队飞行||任何人不得驾驶载客的航空器进行编队飞行||经过批准后，载客民用航空器可以进行编队飞行	2	"CCAR-91部第91.111条 在其他航空器附近的运行：
(a) 任何人不得驾驶航空器靠近另一架航空器达到产生碰撞危险的程度。
(b) 未经批准，任何人不得驾驶航空器进行编队飞行。
(c) 任何人不得驾驶载客的航空器进行编队飞行。"
182	当航空器与航空器或船舶在交叉的航道上运行时，在对方（  ）的航空器或船舶具有航行优先权。 {{c1::A}}	右侧||左侧||服从管制员指挥	1	"CCAR-91部第91.115条 水面航行优先权规则
(b) 当航空器与航空器或船舶在交叉的航道上运行时，在对方右侧的航空器或船舶具有航行优先权。"
183	从一架航空器的后方，在与该航空器对称面小于（  ）夹角的航线上向其接近或超越该航空器时，被超越的航空器具有航行优先权。而超越航空器不论是在上升、下降或平飞均应当（  ）改变航向给对方让出航路。 {{c1::B}}	30度，向右||70度，向右||70度，向左	2	"CCAR-91部第91.113条 除水面运行外的航行优先权规则：
(f) 从一架航空器的后方，在与该航空器对称面小于70度夹角的航线上向其接近或超越该航空器时，被超越的航空器具有航行优先权。而超越航空器不论是在上升、下降或平飞均应当向右改变航向给对方让出航路。此后二者相对位置的改变并不解除超越航空器的责任，直至完全飞越对方并有足够间隔时为止。"
184	除经局方批准并得到空中交通管制的同意外，航空器驾驶员不得在修正海平面气压高度3千米（10000英尺）以下以大于（  ）的指示空速运行航空器。 {{c1::B}}	200海里/小时||250海里/小时||300海里/小时	2	"CCAR-91部第91.117条 航空器速度：
(a) 除经局方批准并得到空中交通管制的同意外，航空器驾驶员不得在修正海平面气压高度3千米（10000英尺）以下以大于460千米/小时（250海里/小时）的指示空速运行航空器。"
185	除经空中交通管制批准外，在距机场中心7.5千米（4海里）范围内，离地高度750米（2500英尺）以下不得以大于（  ）的指示空速运行航空器。 {{c1::A}}	200海里/小时||250海里/小时||300海里/小时	1	"CCAR-91部第91.117条 航空器速度：
(b) 除经空中交通管制批准外，在距机场中心7.5千米（4海里）范围内，离地高度750米（2500英尺）以下不得以大于370千米/小时（200海里/小时）的指示空速运行航空器。"
186	在人口稠密区、集镇或居住区的上空或者任何露天公众集会上空，航空器的高度不得低于在其600米（2000英尺）水平半径范围内的最高障碍物以上（  ） {{c1::B}}	150米||300米||600米	2	"CCAR-91部第91.119条 最低安全高度：
(b) 在人口稠密区、集镇或居住区的上空或者任何露天公众集会上空，航空器的高度不得低于在其600米（2000英尺）水平半径范围内的最高障碍物以上300米（1000英尺）。"
187	在人口稠密区以外地区的上空，航空器不得低于离地高度（  ） {{c1::A}}	150米||300米||600米	1	在人口稠密区以外地区的上空，航空器不得低于离地高度150米(500英尺)。但是，在开阔水面或人口稀少区的上空不受上述限制，在这些情况下，航空器不得接近任何人员、船舶、车辆或建筑物至150米（500英尺）以内。
